,userId,movieId,rating
104795,798,80463,4.5
104808,798,97306,4
104813,798,102445,5
104817,798,107141,4
104847,799,4963,4
104865,799,7293,4.5
104875,799,45517,3.5
104877,799,48385,3
104883,799,80549,4
104887,799,95167,4
104900,800,1210,2
104902,800,1907,4.5
104905,800,5218,3.5
104909,800,60074,2
104945,800,176371,2
104981,801,780,2.5
104982,801,858,5
105001,801,1209,4
105002,801,1210,3.5
105012,801,1233,4
105018,801,1270,3.5
105033,801,1653,3.5
105035,801,1673,4
105040,801,1730,3.5
105043,801,1917,3
105066,801,2412,2
105081,801,2858,5
105084,801,2925,4
105088,801,2966,3.5
105110,801,3730,3.5
105112,801,3868,3
105122,801,4235,4
105137,801,4963,3
105145,801,5073,4
105148,801,5319,4
105161,801,5881,3.5
105178,801,6609,3
105190,801,7001,3
105192,801,7063,3
105217,801,8798,3
105220,801,8873,3.5
105221,801,8917,4
105225,801,8973,3.5
105242,801,30812,4.5
105244,801,31309,4.5
105250,801,33166,3.5
105285,801,48043,4
105293,801,48783,3
105299,801,51312,3
105326,801,58559,3.5
105332,801,61160,2.5
105362,801,71033,3
105367,801,72733,4.5
105368,801,73270,2
105380,801,79357,5
105382,801,80463,4
105426,801,94864,3
105432,801,96751,3
105434,801,96829,4
105438,801,97306,3
105499,801,112804,4
105508,801,115569,4
105510,801,115828,4
105515,801,116799,3
105519,801,117867,2.5
105529,801,127178,4
105548,801,136564,3
105554,801,139757,3.5
105565,801,143367,3.5
105581,801,156387,4
105589,801,159721,0.5
105590,801,159917,3
105592,801,160876,3.5
105601,801,163645,4.5
105606,801,165087,2.5
105622,802,73319,2.5
105629,802,80463,3.5
105643,802,92509,4.5
105661,802,166024,5
105677,803,101,4
105683,803,156,3
105685,803,163,3
105699,803,236,3.5
105710,803,326,4.5
105712,803,334,2
105732,803,440,3
105740,803,500,2
105753,803,585,2
105761,803,627,3
105768,803,714,5
105771,803,733,3
105778,803,780,2
105786,803,858,5
105812,803,940,5
105844,803,1097,5
105852,803,1164,3
105858,803,1184,3.5
105859,803,1187,4
105867,803,1209,4
105880,803,1238,5
105884,803,1247,5
105888,803,1260,5
105891,803,1270,3
105897,803,1285,4
105916,803,1407,3
105930,803,1573,3
105942,803,1653,3
105943,803,1673,5
105959,803,1846,5
105990,803,2186,4
105995,803,2253,2
106009,803,2349,5
106021,803,2511,2
106030,803,2599,5
106034,803,2616,2
106062,803,2858,5
106072,803,2925,4.5
106080,803,2966,5
106092,803,3022,4
106113,803,3129,4
106146,803,3265,3
106158,803,3301,3
106160,803,3306,5
106169,803,3334,3
106170,803,3341,4
106175,803,3364,4
106176,803,3365,4
106205,803,3538,4
106206,803,3539,5
106226,803,3646,1
106231,803,3706,4
106242,803,3747,4
106250,803,3783,2
106259,803,3823,4
106268,803,3868,4
106284,803,3966,3
106288,803,3989,4
106295,803,4020,1
106318,803,4227,2
106319,803,4234,2
106320,803,4235,5
106321,803,4242,1
106325,803,4253,3
106335,803,4298,4
106344,803,4343,1
106347,803,4348,3
106352,803,4370,3
106358,803,4451,3
106366,803,4571,4
106375,803,4681,3
106391,803,4744,3
106421,803,4902,4
106424,803,4963,5
106436,803,5013,2
106443,803,5050,2
106446,803,5065,3
106453,803,5106,2
106460,803,5147,4
106462,803,5218,2
106471,803,5283,1
106475,803,5291,5
106483,803,5319,4
106493,803,5385,3
106494,803,5388,3
106498,803,5408,2
106518,803,5504,1
106527,803,5541,4
106533,803,5602,4
106551,803,5712,2
106587,803,6190,4
106601,803,6366,3
106605,803,6380,4.5
106615,803,6533,3
106623,803,6609,3.5
106624,803,6620,5
106642,803,6789,5
106648,803,6867,4
106677,803,7028,3.5
106698,803,7137,4.5
106704,803,7177,4
106743,803,8019,4
106755,803,8338,4.5
106760,803,8381,4
106779,803,8587,4
106781,803,8612,4
106793,803,8790,2.5
106801,803,8873,4
106806,803,8917,3
106815,803,8963,3
106829,803,26555,3
106830,803,26745,2.5
106832,803,27180,2
106834,803,27317,4
106853,803,31923,5
106860,803,33166,5
106890,803,58492,4
106906,803,60763,2
106907,803,61009,4.5
106955,804,1210,5
106961,804,3033,5
106970,804,58559,5
106981,804,130518,5
106995,805,71,4
106998,805,135,3
106999,805,141,5
107001,805,160,5
107002,805,163,5
107019,805,316,5
107022,805,329,5
107038,805,426,3
107040,805,435,5
107048,805,500,5
107067,805,594,5
107073,805,610,4
107082,805,674,5
107086,805,733,5
107093,805,765,4
107094,805,780,5
107104,805,879,5
107139,805,1029,5
107140,805,1030,4
107152,805,1097,5
107158,805,1129,4
107168,805,1210,5
107175,805,1233,5
107183,805,1270,5
107206,805,1372,4
107223,805,1460,5
107233,805,1562,4
107242,805,1592,4
107251,805,1674,5
107272,805,1881,5
107274,805,1907,5
107275,805,1909,4
107277,805,1917,5
107291,805,2001,5
107307,805,2032,4
107326,805,2072,4
107336,805,2089,4
107354,805,2137,5
107364,805,2174,5
107368,805,2243,5
107370,805,2253,3
107375,805,2334,5
107394,805,2406,5
107420,805,2525,3
107421,805,2526,4
107427,805,2532,3
107434,805,2616,4
107448,805,2655,3
107449,805,2656,5
107453,805,2663,5
107457,805,2667,4
107483,805,2794,3
107487,805,2815,4
107507,805,2949,4
107513,805,2987,4
107520,805,3035,5
107528,805,3096,5
107547,806,281,3
107548,806,307,5
107552,806,733,1
107556,806,1183,3
107557,806,1266,4
107560,806,1565,2
107566,806,1846,4
107572,806,2858,3
107582,807,141,5
107583,807,150,4.5
107599,807,500,4.5
107605,807,733,2
107607,807,780,3.5
107611,807,1097,4
107631,807,2858,4.5
107657,808,858,5
107663,808,1097,3.5
107669,808,1270,3
107670,808,1285,4
107682,808,2599,3.5
107684,808,2804,5
107698,808,94864,3.5
107711,809,733,5
107713,809,780,3
107716,809,858,4
107721,810,163,1
107733,810,594,3
107737,810,780,2
107738,810,858,5
107739,810,897,3
107761,810,1097,5
107774,810,1210,1
107784,810,1233,4
107786,810,1247,3
107803,810,1339,5
107827,810,2019,5
107838,810,2174,4
107862,810,2804,5
107871,810,2987,4
107892,810,3365,3
107902,810,3508,3
107904,810,3519,2
107928,810,3930,3
107941,810,4223,3
107949,810,4337,2
107950,810,4339,2
107952,810,4388,1
107953,810,4394,2
107961,810,4811,1
107979,811,95,5
107983,811,141,5
107985,811,610,5
107998,812,780,3
108000,812,1210,5
108001,812,1270,5
108009,812,2581,0.5
108031,813,1097,5
108033,813,1259,4
108034,813,1270,4
108035,813,1285,5
108044,813,2349,3
108049,813,2804,4
108050,813,2858,5
108081,814,133389,5
108093,815,135,4
108094,815,141,4
108096,815,150,4
108097,815,163,4.5
108103,815,316,4
108122,815,500,4.5
108135,815,733,4.5
108137,815,780,4
108143,815,1097,4
108160,815,1485,4.5
108164,815,1573,4
108183,815,2001,4
108195,815,2447,4
108208,815,2858,4
108219,815,3301,4
108246,815,4223,4.5
108266,815,4963,4
108270,815,5064,5
108271,815,5218,4
108303,815,7293,4
108304,815,7317,3
108336,815,45517,4
108351,815,53993,4
108358,815,57528,4
108360,815,58559,4
108379,815,72733,4.5
108381,815,73321,4
108389,815,78499,3.5
108393,815,80463,4
108405,815,94864,2.5
108415,815,103335,4
108427,815,115569,4.5
108447,815,162660,4
108448,815,163645,4.5
108467,816,1233,4.5
108473,816,1917,1
108474,816,2174,4
108475,816,2599,2.5
108487,817,95,3
108488,817,105,5
108490,817,141,3
108491,817,150,3
108495,817,193,3
108505,817,316,3
108522,817,585,3
108550,818,724,5
108553,818,765,4
108554,818,780,3
108561,818,1210,1
108569,819,780,2
108570,819,858,4
108572,819,1653,4
108593,819,8798,3
108596,819,30812,3
108621,819,97752,2
108637,820,160,2
108652,820,780,3
108670,821,135,4
108673,821,160,3
108691,821,316,4
108719,821,435,3
108737,821,546,3
108739,821,550,3
108745,821,585,4
108753,821,594,4
108760,821,663,4
108766,821,724,3
108768,821,780,3
108774,821,879,5
108788,821,1029,4
108789,821,1030,3
108797,821,1097,4
108800,821,1129,5
108810,821,1210,5
108820,821,1259,5
108824,821,1270,5
108834,821,1339,4
108835,821,1342,5
108838,821,1372,3
108849,821,1407,5
108858,821,1562,3
108877,822,780,4
108878,822,858,3.5
108888,822,1259,3.5
108898,822,1884,4.5
108912,822,2858,4
108917,822,3499,2.5
108960,822,59727,4
108971,822,79357,3
108972,822,80463,1
108997,822,115569,1
109003,822,140523,4
109004,822,145064,4
109019,823,105,4
109022,823,150,4
109030,823,236,3
109038,823,281,5
109044,823,316,3
109046,823,329,3
109053,823,361,3
109066,823,440,3
109079,823,500,3
109088,823,585,3
109101,823,733,3
109103,823,780,3
109116,824,858,5
109130,824,1247,4
109135,824,2019,2
109140,824,2858,4.5
109147,824,33166,4.5
109151,824,58559,5
109210,826,500,3.5
109215,826,594,3.5
109222,826,1029,3.5
109226,826,1210,3.5
109228,826,1270,3
109229,826,1485,3
109235,826,2174,3.5
109257,826,4963,3.5
109288,826,39183,4
109295,826,58559,4
109330,827,30812,3.5
109339,827,58559,4.5
109342,827,65216,4.5
109358,828,95,4
109362,828,135,4
109363,828,150,5
109366,828,163,4
109381,828,329,4
109400,828,435,2
109408,828,500,4
109421,828,594,3
109432,828,674,1
109434,828,733,4
109437,828,780,4
109444,828,858,4
109463,828,938,4
109464,828,940,3
109491,828,1029,3
109492,828,1030,4
109504,828,1086,3
109509,828,1097,5
109519,828,1129,3
109522,828,1183,3
109533,828,1210,5
109547,828,1247,2
109549,828,1250,4
109553,828,1259,4
109555,828,1266,5
109556,828,1270,5
109591,828,1407,4
109595,828,1460,3
109598,828,1485,3
109605,828,1562,4
109609,828,1592,2
109617,828,1674,4
109631,828,1873,3
109633,828,1907,3
109634,828,1917,4
109636,828,1927,3
109643,828,1951,3
109659,828,2001,4
109690,828,2089,3
109704,828,2137,4
109715,828,2174,1
109718,828,2243,4
109737,828,2399,3
109740,828,2406,4
109748,828,2447,3
109763,828,2532,2
109770,828,2616,3
109791,828,2789,3
109802,828,2901,1
109805,828,2919,4
109806,828,2921,4
109808,828,2929,4
109814,828,2950,3
109819,828,2987,4
109827,828,3033,4
109853,828,3208,1
109856,828,3251,5
109861,828,3271,3
109865,828,3330,3
109866,828,3334,3
109870,828,3365,4
109890,828,3506,3
109892,828,3508,5
109919,828,3682,4
109927,828,3704,5
109940,828,3868,1
109943,828,3873,5
109945,828,3936,4
109950,828,3972,3
109960,829,858,4
109965,829,1259,3
109978,829,4370,3
109979,829,4963,4
109999,829,6503,2
110016,829,7317,1
110025,829,8798,2.5
110026,829,8873,3
110032,829,31685,2
110033,829,33166,4
110035,829,33646,2.5
110045,829,42011,2.5
110053,829,52973,4
110056,829,58559,2
110060,829,80463,3
110072,830,95,4
110085,830,316,3
110087,830,329,4
110103,830,440,4
110105,830,464,3
110109,830,500,4
110115,830,546,3
110116,830,550,3
110125,830,674,3
110126,830,733,4
110132,830,780,3
110146,830,1097,3
110147,830,1126,3
110159,830,1210,3
110167,830,1259,3
110170,830,1270,4
110173,830,1285,5
110179,830,1339,3
110185,830,1372,2
110193,830,1407,5
110200,830,1591,2
110202,830,1653,4
110205,830,2019,3
110222,831,2581,3.5
110229,831,58559,4.5
110243,832,213,4.5
110252,832,307,4.5
110254,832,326,4
110259,832,500,2
110268,832,858,4
110290,832,1233,3.5
110295,832,1247,4
110298,832,1259,3.5
110316,832,1673,3.5
110339,832,2858,3.5
110352,832,3499,2.5
110355,832,3730,5
110365,832,4235,4
110373,832,5147,4
110375,832,5339,4
110387,832,6235,4.5
110393,832,6620,3.5
110430,832,46972,1.5
110431,832,48385,3
110440,832,55442,4
110456,832,80463,3.5
110462,832,96829,4
110486,833,150,4
110505,833,780,2
110512,833,1210,2.5
110520,833,1917,2
110526,833,2858,4.5
110539,833,7293,3.5
110548,833,8917,4
110555,833,33646,3.5
110562,833,39183,2.5
110569,833,45517,4.5
110574,833,46970,2
110581,833,52245,1
110586,833,55442,3.5
110592,833,59784,3.5
110599,833,78499,3.5
110601,833,80463,3.5
110606,833,95167,4
110613,833,103228,3.5
110653,834,95,3
110656,834,141,4
110657,834,150,4
110691,834,733,4
110695,834,780,3
110700,834,858,5
110703,834,1210,3
110710,835,150,2
110711,835,163,3.5
110719,835,585,4
110721,835,733,3
110725,835,1285,4.5
110727,835,1485,1
110771,836,105,2
110773,836,141,3
110775,836,163,3
110804,836,440,4
110819,836,585,5
110825,836,594,4
110841,836,785,1
110862,836,938,5
110871,836,1029,4
110872,836,1030,5
110884,836,1097,5
110890,836,1183,3
110896,836,1210,4
110899,836,1233,3
110901,836,1247,5
110905,836,1270,3
110908,836,1285,5
110914,836,1298,4
110920,836,1339,2
110937,836,1573,2
110947,836,1674,3
110958,836,1810,3
110965,836,1909,4
110971,836,1951,5
110979,836,1971,4
110985,836,1995,4
111020,836,2137,5
111031,836,2174,4
111034,836,2243,4
111044,836,2301,4
111046,836,2316,2
111047,836,2321,4
111058,836,2399,2
111060,836,2406,4
111069,836,2485,2
111071,836,2496,3
111077,836,2581,5
111079,836,2599,4
111101,836,2858,5
111107,836,2950,3
111111,836,2987,4
111112,836,3033,5
111126,837,141,3.5
111127,837,150,2.5
111145,837,500,4.5
111157,837,780,2.5
111158,837,858,0.5
111170,837,1210,5
111176,837,1270,4.5
111182,837,1485,3
111188,837,1653,3.5
111201,837,2174,5
111223,837,2804,4.5
111224,837,2858,3.5
111257,837,4963,4
111287,837,7484,3
111294,837,8798,2.5
111306,837,33166,0.5
111309,837,34153,3
111327,838,95,3
111329,838,141,3
111336,838,733,3
111339,838,780,3
111344,838,858,4
111357,839,1674,4
111361,839,2321,3.5
111375,839,4963,4.5
111398,840,95,3
111402,840,141,3
111404,840,150,3
111406,840,163,3
111409,840,193,2
111417,840,236,3
111428,840,316,3
111431,840,329,2
111440,840,361,3
111456,840,435,2
111458,840,440,3
111470,840,498,4
111471,840,500,3
111474,840,521,5
111482,840,546,3
111503,840,733,3
111509,840,780,3
111515,840,1183,4
111517,840,1210,4
111531,841,361,5
111539,841,1183,3
111559,841,2858,5
111568,841,3538,4
111577,842,141,4
111578,842,150,4
111580,842,160,3
111592,842,316,3
111594,842,329,5
111609,842,435,3
111615,842,500,5
111637,843,724,2
111638,843,842,2
111642,843,1407,4
111648,843,2316,2
111664,844,28,5
111677,844,171,3
111681,844,213,5
111690,844,307,5
111693,844,326,5
111694,844,334,5
111721,844,785,1
111724,844,858,5
111754,844,1086,4
111767,844,1183,5
111779,844,1210,4
111792,844,1247,5
111799,844,1266,4
111812,844,1339,2
111813,844,1342,4
111820,844,1372,2
111824,844,1407,4
111834,844,1573,3
111844,844,1674,4
111860,844,1938,4
111872,844,2019,5
111880,844,2137,4
111886,844,2186,5
111896,844,2349,4
111909,844,2496,3
111914,844,2599,5
111926,844,2858,5
111930,844,2987,4
111932,844,3038,5
111937,845,28,5
111943,845,440,4
111969,845,1247,2
111971,845,1270,5
111990,845,2019,4.5
111996,845,2406,4
112018,845,8879,3.5
112044,846,105,3
112048,846,141,2.5
112049,846,150,2.5
112078,846,316,1.5
112099,846,425,2
112103,846,440,2.5
112114,846,500,1.5
112132,846,610,2.5
112141,846,714,2
112142,846,733,2.5
112146,846,780,1.5
112153,846,842,1
112156,846,858,5
112159,846,897,1
112193,846,1086,3.5
112198,846,1097,3.5
112202,846,1129,3.5
112206,846,1183,2
112217,846,1210,2.5
112228,846,1233,4
112235,846,1247,3.5
112238,846,1250,4
112244,846,1259,3
112245,846,1260,4.5
112249,846,1266,4.5
112251,846,1270,4
112262,846,1298,2.5
112272,846,1339,3.5
112280,846,1351,2
112294,846,1407,3
112301,846,1485,2
112309,846,1573,3.5
112314,846,1591,1.5
112333,846,1653,3
112339,846,1674,3
112354,846,1730,3
112375,846,1884,1.5
112379,846,1917,1.5
112381,846,1938,4
112390,846,1974,1.5
112394,846,1978,2
112396,846,1980,1
112402,846,1995,2
112404,846,1998,2
112406,846,2001,2.5
112414,846,2019,4.5
112429,846,2114,3
112444,846,2181,3
112446,846,2186,4
112447,846,2188,2.5
112458,846,2243,2
112464,846,2273,2.5
112474,846,2316,2.5
112477,846,2321,2.5
112482,846,2334,2.5
112505,846,2406,3
112539,846,2496,2
112546,846,2532,1.5
112581,846,2711,2
112597,846,2789,2
112606,846,2858,3
112626,846,2921,3
112627,846,2927,4
112629,846,2950,1
112640,846,2987,3
112650,846,3033,2.5
112657,846,3087,3
112680,846,3180,1.5
112689,846,3251,2
112699,846,3301,1.5
112705,846,3354,2
112707,846,3365,4.5
112726,846,3499,3
112730,846,3508,4
112753,846,3682,3
112760,846,3706,3
112764,846,3730,4.5
112793,846,3930,2
112799,846,3956,1.5
112816,846,4020,3.5
112826,846,4056,3.5
112838,846,4223,3
112840,846,4232,2.5
112841,846,4235,4
112853,846,4343,1.5
112854,846,4344,2
112859,846,4367,1.5
112861,846,4370,3
112906,846,4842,2
112922,846,4963,2.5
112931,846,5008,4.5
112935,846,5014,2.5
112939,846,5064,2
112940,846,5073,3
112966,846,5388,3
112967,846,5389,2
112990,846,5655,1
112992,846,5694,0.5
112993,846,5712,3.5
113006,846,5881,2
113013,846,5959,3
113029,846,6250,1
113035,846,6323,2.5
113060,846,6774,2.5
113063,846,6797,3
113065,846,6809,3.5
113071,846,6879,2
113080,846,6991,3.5
113081,846,7001,3
113088,846,7036,2
113108,847,28,3.5
113123,847,95,2
113125,847,101,4.5
113132,847,150,3
113138,847,160,0.5
113143,847,179,0.5
113166,847,280,3
113172,847,307,5
113175,847,316,3
113178,847,326,4.5
113180,847,334,4
113241,847,594,4
113261,847,714,4
113263,847,733,3
113269,847,765,0.5
113271,847,780,2
113280,847,858,4.5
113281,847,872,4.5
113313,847,938,2
113314,847,940,3
113340,847,1029,3.5
113341,847,1030,3
113361,847,1086,4.5
113370,847,1097,3
113382,847,1164,2.5
113389,847,1183,1.5
113408,847,1209,3.5
113409,847,1210,3.5
113429,847,1233,4.5
113440,847,1247,3.5
113442,847,1250,5
113450,847,1259,3
113451,847,1260,5
113456,847,1266,4
113459,847,1270,3
113470,847,1285,4
113486,847,1339,3
113506,847,1407,0.5
113514,847,1454,3.5
113520,847,1485,3
113531,847,1562,2.5
113534,847,1573,1.5
113547,847,1629,3
113551,847,1653,4
113553,847,1673,4
113554,847,1674,4.5
113569,847,1730,3
113584,847,1810,4
113585,847,1812,3
113594,847,1870,3.5
113595,847,1873,4
113598,847,1884,4
113604,847,1909,3
113608,847,1917,1.5
113612,847,1925,3.5
113614,847,1927,4
113625,847,1938,4
113638,847,1951,3
113657,847,2001,3
113664,847,2019,5
113677,847,2070,4
113678,847,2072,2.5
113712,847,2174,3
113715,847,2181,3.5
113719,847,2186,4.5
113728,847,2225,2.5
113733,847,2243,3
113736,847,2253,1.5
113739,847,2271,3.5
113782,847,2406,3
113808,847,2485,3
113813,847,2496,3
113816,847,2503,4.5
113833,847,2599,3.5
113841,847,2625,2
113890,847,2804,2.5
113893,847,2815,2
113899,847,2858,2.5
113908,847,2885,3.5
113909,847,2887,0.5
113910,847,2889,3
113919,847,2919,4
113921,847,2921,2.5
113922,847,2925,2.5
113923,847,2927,4.5
113924,847,2929,2.5
113938,847,2966,3.5
113948,847,2987,3
113954,847,3022,4.5
113956,847,3033,2.5
113957,847,3035,3.5
113968,847,3075,4.5
113976,847,3087,3.5
114038,847,3271,4
114045,847,3306,4
114048,847,3311,4.5
114050,847,3330,2.5
114058,847,3364,4
114059,847,3365,5
114068,847,3422,4
114086,847,3499,3
114089,847,3508,4.5
114095,847,3538,3.5
114137,847,3704,3
114146,847,3730,4.5
114154,847,3746,4
114155,847,3747,1
114160,847,3783,3.5
114176,847,3868,3.5
114200,847,3956,1
114201,847,3966,3.5
114207,847,3986,2.5
114209,847,3989,3.5
114223,847,4020,3
114224,847,4021,4.5
114249,847,4120,0.5
114259,847,4152,3
114260,847,4153,2
114270,847,4211,3.5
114271,847,4223,3.5
114274,847,4234,2.5
114275,847,4235,4
114293,847,4282,2.5
114294,847,4298,4
114310,847,4370,3
114320,847,4405,4
114334,847,4470,4
114337,847,4571,3.5
114341,847,4649,1
114346,847,4731,2
114348,847,4744,1.5
114362,847,4818,0.5
114373,847,4871,3
114384,847,4902,2
114393,847,4963,3
114410,847,5008,4
114414,847,5013,4
114415,847,5014,2.5
114423,847,5051,4.5
114425,847,5064,3.5
114427,847,5073,3.5
114431,847,5095,2.5
114438,847,5131,2
114441,847,5147,4.5
114446,847,5218,3.5
114457,847,5291,5
114462,847,5315,3.5
114472,847,5388,4
114495,847,5602,3.5
114509,847,5693,2.5
114514,847,5806,3.5
114522,847,5881,2
114530,847,5959,3
114549,847,6118,4
114551,847,6159,3.5
114559,847,6235,4.5
114569,847,6285,3.5
114575,847,6323,3.5
114597,847,6477,4
114607,847,6609,4
114610,847,6620,4
114615,847,6660,4
114626,847,6733,4
114644,847,6867,4
114645,847,6869,4
114649,847,6879,3.5
114665,847,6982,5
114671,847,6988,3.5
114683,847,7063,4
114695,847,7087,4
114715,847,7177,4
114716,847,7206,4
114721,847,7217,4
114736,847,7333,4.5
114794,847,8011,3
114800,847,8126,4
114808,847,8197,3.5
114810,847,8227,4
114814,847,8272,4
114818,847,8338,4.5
114822,847,8367,4.5
114828,847,8491,4
114846,847,8661,3.5
114862,847,8798,4
114866,847,8845,4
114868,847,8873,4
114870,847,8879,3
114883,847,25739,3
114886,847,25750,4.5
114891,847,25757,3.5
114896,847,25769,4.5
114902,847,25793,4
114940,847,26064,4.5
114945,847,26122,4.5
114981,847,27317,2
114999,847,27904,4
115007,847,30812,4
115016,847,31309,4
115028,847,32316,3.5
115034,847,32653,4
115042,847,33166,2.5
115062,847,35015,4
115064,847,35386,3.5
115071,847,37287,4
115105,847,42681,3.5
115106,847,42730,2
115130,847,45517,2.5
115140,847,46803,4.5
115144,847,46970,3
115145,847,46972,1.5
115161,847,48043,1.5
115177,847,49394,3
115184,847,50533,3.5
115188,847,50658,4
115207,847,52106,3.5
115240,847,55442,4.5
115243,847,55805,2
115269,847,58130,4
115273,847,58559,2.5
115278,847,59295,3
115284,847,59615,2.5
115302,847,60763,3.5
115338,847,64408,5
115349,847,65418,4
115350,847,65660,4.5
115358,847,67223,3.5
115363,847,67925,4
115382,847,69640,4
115393,847,70871,4.5
115418,847,72491,4.5
115422,847,72733,3
115427,847,73321,3
115436,847,74545,3.5
115452,847,78499,4
115459,847,80463,3.5
115469,847,81751,4
115489,847,84128,4.5
115491,847,84232,3
115501,847,86000,3.5
115511,847,86884,5
115518,847,88339,4
115522,847,88646,4
115533,847,89678,3.5
115553,847,90746,3
115556,847,90897,4
115557,847,90933,4
115560,847,91256,4.5
115576,847,92475,4.5
115580,847,93336,3
115585,847,93803,2
115597,847,95167,4
115613,847,97306,4
115633,847,99906,3
115640,847,100509,4
115648,847,101942,2
115650,847,102088,3
115651,847,102194,4
115652,847,102396,4
115668,847,103317,4
115683,847,105049,2.5
115694,847,105952,4
115714,847,110324,4
115717,847,111251,5
115743,847,116799,4
115751,847,117887,4
115757,847,118968,4.5
115758,847,119432,3.5
